BOTTOMLAYER
640,-0.5
(0.005,(-0.025 -0.01 0),-1.83503e-09)
(0.005,(-0.025 -0.005 0),-2.00045e-09)
(0.005,(-0.025 0 0),-2.00045e-09)
(0.005,(-0.025 0.005 0),-1.83503e-09)
(0.005,(-0.025 0.01 0),-1.06949e-09)
(0.005,(-0.025 0.015 0),-6.96121e-10)
(0.005,(-0.025 0.02 0),-5.95908e-10)
(0.005,(-0.025 0.025 0),-5.62052e-10)
(0.005,(-0.025 0.03 0),-5.52175e-10)
(0.005,(-0.025 0.035 0),-5.55938e-10)
(0.005,(-0.025 0.04 0),-5.73878e-10)
(0.005,(-0.025 0.045 0),-6.17512e-10)
(0.005,(-0.025 0.05 0),-7.30085e-10)
(0.005,(-0.025 0.055 0),-1.11218e-09)
(0.005,(-0.025 0.06 0),-1.872e-09)
(0.005,(-0.025 0.065 0),-2.0566e-09)
(0.005,(-0.025 0.07 0),-2.09704e-09)
(0.005,(-0.025 0.075 0),-2.60769e-09)
(0.005,(-0.02 -0.08 0),-2.60281e-09)
(0.005,(-0.02 -0.075 0),-2.09352e-09)
(0.005,(-0.02 -0.07 0),-2.05444e-09)
(0.005,(-0.02 -0.065 0),-1.85892e-09)
(0.005,(-0.02 -0.06 0),-1.04286e-09)
(0.005,(-0.02 -0.055 0),-6.17858e-10)
(0.005,(-0.02 -0.05 0),-4.8516e-10)
(0.005,(-0.02 -0.045 0),-4.32351e-10)
(0.005,(-0.02 -0.04 0),-4.10869e-10)
(0.005,(-0.02 -0.035 0),-4.07291e-10)
(0.005,(-0.02 -0.03 0),-4.2125e-10)
(0.005,(-0.02 -0.025 0),-4.65499e-10)
(0.005,(-0.02 -0.02 0),-5.88452e-10)
(0.005,(-0.02 -0.015 0),-1.0055e-09)
(0.005,(-0.02 -0.01 0),-1.8164e-09)
(0.005,(-0.02 -0.005 0),-1.98856e-09)
(0.005,(-0.02 0 0),-1.98856e-09)
(0.005,(-0.02 0.005 0),-1.8164e-09)
(0.005,(-0.02 0.01 0),-1.0055e-09)
(0.005,(-0.02 0.015 0),-5.88452e-10)
(0.005,(-0.02 0.02 0),-4.65499e-10)
(0.005,(-0.02 0.025 0),-4.2125e-10)
(0.005,(-0.02 0.03 0),-4.07291e-10)
(0.005,(-0.02 0.035 0),-4.10869e-10)
(0.005,(-0.02 0.04 0),-4.32351e-10)
(0.005,(-0.02 0.045 0),-4.8516e-10)
(0.005,(-0.02 0.05 0),-6.17858e-10)
(0.005,(-0.02 0.055 0),-1.04286e-09)
